file_info,news_id,short_text,total_count,dod_web_path,stock_name,title,file_type,date_time,long_text,stock_code,file_link,auditor
7MB,9268925,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GOME RETAIL,Annual Report 2019,PDF,06/05/2020 16:51,Financial Statements/ESG Information - [Annual Report],00493,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0506/2020050601109.pdf,"('Ernst & Young',)"
6MB,9268700,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,JIACHEN HOLDING,Annual Report 2019,PDF,06/05/2020 16:34,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01937,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0506/2020050600886.pdf,"('Crowe (HK) CPA Limited',)"
12MB,9268161,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,DIT GROUP,2019 ANNUAL REPORT,PDF,06/05/2020 12:02,Financial Statements/ESG Information - [Annual Report],00726,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0506/2020050600357.pdf,"('PricewaterhouseCoopers',)"
5MB,9267971,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,JIANGNAN GP,"Annual Report / Environmental, Social and Governance Report 2019",PDF,06/05/2020 10:10,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01366,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0506/2020050600183.pdf,"('Deloitte Touche Tohmatsu',)"
4MB,9267220,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SINO OIL & GAS,ANNUAL REPORT 2019,PDF,05/05/2020 18:02,Financial Statements/ESG Information - [Annual Report],00702,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0505/2020050501606.pdf,"('BDO Limited',)"
2MB,9267166,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MEIGU TECH,Annual Report 2019,PDF,05/05/2020 17:54,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",08349,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0505/2020050501554.pdf,"('Crowe (HK) CPA Limited',)"
3MB,9266643,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SINCO PHARMA,Annual Report 2019,PDF,05/05/2020 16:38,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",06833,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0505/2020050501031.pdf,"('Crowe (HK) CPA Limited',)"
878KB,9266631,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,JIMU GROUP,ANNUAL REPORT 2019,PDF,05/05/2020 16:37,Financial Statements/ESG Information - [Annual Report],08187,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0505/2020050501019.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9266573,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,OCT (ASIA),ANNUAL REPORT 2019,PDF,05/05/2020 16:34,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03366,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0505/2020050500961.pdf,"('KPMG',)"
6MB,9264189,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CGN NEW ENERGY,ANNUAL REPORT 2019,PDF,04/05/2020 17:05,Financial Statements/ESG Information - [Annual Report],01811,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0504/2020050402200.pdf,"('Deloitte Touche Tohmatsu',)"
2MB,9263933,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CL EDU FIN,Annual Report 2019,PDF,04/05/2020 16:48,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02371,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0504/2020050401948.pdf,"('SHINEWING (HK) CPA Limited',)"
5MB,9261593,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,LAUNCH TECH,Annual Report 2019,PDF,03/05/2020 18:13,Financial Statements/ESG Information - [Annual Report],02488,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0503/2020050300073.pdf,"('Da Hua Certified Public Accountants (Special General Pa',)"
2MB,9261563,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HANVEY GROUP,Annual Report 2019,PDF,03/05/2020 18:08,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",08219,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0503/2020050300043.pdf,"('HLB Hodgson Impey Cheng Limited',)"
2MB,9261563,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HANVEY GROUP,Annual Report 2019,PDF,03/05/2020 18:08,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",08219,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0503/2020050300043.pdf,NaN
3MB,9261420,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,QIDIAN INTL,2019 ANNUAL REPORT,PDF,29/04/2020 22:42,Financial Statements/ESG Information - [Annual Report],01280,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042903535.pdf,"('Crowe (HK) CPA Limited',)"
2MB,9261418,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ZHEJIANG SHIBAO,ANNUAL REPORT 2019,PDF,29/04/2020 22:42,Financial Statements/ESG Information - [Annual Report],01057,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042903533.pdf,"('Pan-China',)"
3MB,9261398,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CWT INT'L,Annual Report 2019,PDF,29/04/2020 22:37,Financial Statements/ESG Information - [Annual Report],00521,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042903439.pdf,"('KPMG',)"
2MB,9261362,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ACR HOLDING-NEW,ANNUAL REPORT 2019,PDF,29/04/2020 22:31,Financial Statements/ESG Information - [Annual Report],08025,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0429/2020042903403.pdf,"('CHENG & CHENG LIMITED',)"
1MB,9261202,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,VOBILE GROUP,ANNUAL REPORT 2019,PDF,29/04/2020 22:04,Financial Statements/ESG Information - [Annual Report],03738,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042903255.pdf,"('Ernst & Young',)"
1MB,9261202,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,VOBILE GROUP,ANNUAL REPORT 2019,PDF,29/04/2020 22:04,Financial Statements/ESG Information - [Annual Report],03738,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042903255.pdf,NaN
2MB,9261080,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CTEH,Annual Report 2019,PDF,29/04/2020 21:33,Financial Statements/ESG Information - [Annual Report],01620,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042903003.pdf,"('BDO Limited',)"
2MB,9261072,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,EVERG HEALTH,Annual Report 2019,PDF,29/04/2020 21:32,Financial Statements/ESG Information - [Annual Report],00708,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902995.pdf,"('PricewaterhouseCoopers',)"
6MB,9260991,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,JUJIANG CONS,Annual Report 2019,PDF,29/04/2020 21:13,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01459,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902844.pdf,"('Ernst & Young',)"
10MB,9260935,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,GCL NEWENERGY,ANNUAL REPORT 2019,PDF,29/04/2020 21:04,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00451,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902796.pdf,"('Deloitte Touche Tohmatsu',)"
283KB,9260851,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CECEP COSTIN,Annual Report 2019,PDF,29/04/2020 20:42,Financial Statements/ESG Information - [Annual Report],02228,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902726.pdf,"('nstitute of', 'Baker Tilly Hong Kong Limited')"
283KB,9260851,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CECEP COSTIN,Annual Report 2019,PDF,29/04/2020 20:42,Financial Statements/ESG Information - [Annual Report],02228,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902726.pdf,NaN
283KB,9260851,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CECEP COSTIN,Annual Report 2019,PDF,29/04/2020 20:42,Financial Statements/ESG Information - [Annual Report],02228,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902726.pdf,NaN
5MB,9260654,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GOLDSTREAM INV,Annual Report 2019,PDF,29/04/2020 20:06,Financial Statements/ESG Information - [Annual Report],01328,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902537.pdf,"('PricewaterhouseCoopers',)"
2MB,9260555,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,EFUND CSI100-R,Annual Report 2019,PDF,29/04/2020 19:43,Financial Statements/ESG Information - [Annual Report],83100,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902438.pdf,None
8MB,9260541,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SUPERROBOTICS,ANNUAL REPORT 2019,PDF,29/04/2020 19:41,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",08176,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0429/2020042902424.pdf,"('PricewaterhouseCoopers',)"
2MB,9260523,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ZGC TEC LEASING,2019 Annual Report,PDF,29/04/2020 19:37,Financial Statements/ESG Information - [Annual Report],01601,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902406.pdf,"('KPMG',)"
16MB,9260445,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,BMO NASDAQ100<br/>BMO AP REAL EST<br/>BMO ASIA IGB<br/>BMO HK BANKS<br/>BMO ASIA HIGHDV<br/>BMO JAPAN HDG<br/>BMO EU QLTY HDG<br/>BMO NASDAQ100-U<br/>BMO ASIA IGB-U,Annual Report 2019,PDF,29/04/2020 19:17,Financial Statements/ESG Information - [Annual Report],03086<br/>03121<br/>03141<br/>03143<br/>03145<br/>03160<br/>03165<br/>09086<br/>09141,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902328.pdf,None
4MB,9260338,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,FL2EFUND YT HSI,Annual Report 2019,PDF,29/04/2020 19:03,Financial Statements/ESG Information - [Annual Report],07242,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902233.pdf,None
4MB,9260331,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,FI EFUND YT HSI,Annual Report 2019,PDF,29/04/2020 19:02,Financial Statements/ESG Information - [Annual Report],07302,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902226.pdf,None
2MB,9260327,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CMBC CAPITAL,Annual Report 2019,PDF,29/04/2020 19:02,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01141,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902222.pdf,"('PricewaterhouseCoopers',)"
4MB,9260285,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHAOWEI POWER,ANNUAL REPORT 2019,PDF,29/04/2020 18:55,Financial Statements/ESG Information - [Annual Report],00951,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902180.pdf,"('Deloitte Touche Tohmatsu',)"
4MB,9260245,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,LEVER STYLE,Annual Report 2019,PDF,29/04/2020 18:46,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01346,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902140.pdf,"('Deloitte Touche Tohmatsu',)"
4MB,9260203,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,FEIYANG GROUP,2019 ANNUAL REPORT,PDF,29/04/2020 18:40,Financial Statements/ESG Information - [Annual Report],01901,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902098.pdf,"('Ernst & Young',)"
6MB,9260151,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,KWUNGS HOLDINGS,2019 annual report,PDF,29/04/2020 18:36,Financial Statements/ESG Information - [Annual Report],01925,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902046.pdf,"('PricewaterhouseCoopers',)"
2MB,9260134,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HS RMB GOLD ETF,Annual Financial Report 2019,PDF,29/04/2020 18:34,Financial Statements/ESG Information - [Annual Report],83168,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902033.pdf,"('KPMG',)"
3MB,9260105,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HS AINDTOPETF<br/>HS AINDTOPETF-R,Annual Financial Report 2019,PDF,29/04/2020 18:33,Financial Statements/ESG Information - [Annual Report],03128<br/>83128,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042902006.pdf,"('KPMG',)"
8MB,9260103,"(Headlines Revised) Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance...<div class='fancy-note-tooltip-hover' data-tooltip-position='nextsibling'>  <a href='javascript:void(0)' class='fancy-note-label tooltip' >More</a></div><div class='fancy-note-hover bottom mobile-hidden'>(Headlines Revised) Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]</div>]<br/>",2500,,GCL-POLY ENERGY,2019 Annual Report,PDF,29/04/2020 18:32,"(Headlines Revised) Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03800,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042901503.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9260093,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HS FCI50 ETF,Annual Financial Report 2019,PDF,29/04/2020 18:31,Financial Statements/ESG Information - [Annual Report],02838,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042901998.pdf,"('KPMG',)"
5MB,9260073,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,KAISA GROUP,ANNUAL REPORT 2019,PDF,29/04/2020 18:29,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01638,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042901978.pdf,"('Grant Thornton Hong Kong Limited',)"
2MB,9260055,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HS HSI ETF<br/>HS HSI ETF-R,Annual Financial Report 2019,PDF,29/04/2020 18:28,Financial Statements/ESG Information - [Annual Report],02833<br/>82833,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042901960.pdf,"('KPMG',)"
1MB,9259986,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,XINTE ENERGY,Annual Report 2019,PDF,29/04/2020 18:18,Financial Statements/ESG Information - [Annual Report],01799,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042901897.pdf,"('PricewaterhouseCoopers',)"
4MB,9259933,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CONCORD NE<br/>CONCORDNE N2101,Annual Report 2019,PDF,29/04/2020 18:13,Financial Statements/ESG Information - [Annual Report],00182<br/>05099,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0429/2020042901834.pdf,"('Deloitte Touche Tohmatsu',)"
